,word,idf
3295,枪,165.16666666666666
2073,隔壁,165.16666666666666
5451,一個,165.16666666666666
573,偷偷,165.16666666666666
2707,远处,165.16666666666666
3082,菜,165.16666666666666
481,正常,165.16666666666666
253,就让,165.16666666666666
1779,两人,165.16666666666666
108,记忆,165.16666666666666
1210,两天,165.16666666666666
6145,小猫,168.28301886792454
9506,鸡蛋,168.28301886792454
1652,多年,168.28301886792454
3392,小学,168.28301886792454
1033,最终,168.28301886792454
1010,从来,168.28301886792454
3002,没见,168.28301886792454
3332,安全,168.28301886792454
1634,我怕,168.28301886792454
2517,怀里,168.28301886792454
634,埋,168.28301886792454
728,上学,171.51923076923077
2080,重新,171.51923076923077
3418,窗外,171.51923076923077
5657,推,171.51923076923077
5541,寻找,171.51923076923077
3026,牛,171.51923076923077
2963,机会,171.51923076923077
6002,公交车,171.51923076923077
3646,画,171.51923076923077
3126,转,171.51923076923077
1782,那人,171.51923076923077
3378,吵醒,171.51923076923077
329,走过,171.51923076923077
2380,痛,174.88235294117646
1399,是从,174.88235294117646
2951,我哥,174.88235294117646
691,二楼,174.88235294117646
721,环境,174.88235294117646
2696,菩萨,174.88235294117646
1164,不断,174.88235294117646
2554,今年,174.88235294117646
2325,孕妇,174.88235294117646
4294,骑车,174.88235294117646
8103,马,174.88235294117646
4850,地震,174.88235294117646
349,抬,174.88235294117646
5831,哭醒,178.38
1979,莫名其妙,178.38
3443,分开,178.38
2714,空间,178.38
1470,上车,178.38
5459,翻,178.38
2984,几条,178.38
3010,碰,178.38
3204,跟前,178.38
786,我会,178.38
784,认为,178.38
3319,缠,178.38
836,看不清,178.38
1248,控制,178.38
2847,碎,178.38
1571,一小,178.38
7170,赶快,178.38
2898,镜子,178.38
3264,成功,178.38
2851,预兆,178.38
743,讨厌,178.38
2908,健康,178.38
1499,水面,178.38
1488,带我去,178.38
3526,多次,178.38
1793,聊,182.0204081632653
2521,中途,182.0204081632653
3899,上岸,182.0204081632653
3053,第一,182.0204081632653
6307,池塘,182.0204081632653
1416,露出,182.0204081632653
2859,剩,182.0204081632653
510,爱人,182.0204081632653
2036,背着,182.0204081632653
92,麻烦,182.0204081632653
2066,蹲,182.0204081632653
5222,过后,182.0204081632653
2434,老房子,182.0204081632653
3067,相信,182.0204081632653
4074,不够,182.0204081632653
5893,我醒,182.0204081632653
1747,叫醒,182.0204081632653
875,脑袋,182.0204081632653
1913,电脑,182.0204081632653
583,前天,182.0204081632653
288,左,182.0204081632653
4735,悬崖,182.0204081632653
240,青蛇,182.0204081632653
4714,顺利,182.0204081632653
2415,少,182.0204081632653
591,湿,185.8125
1583,挑,185.8125
3812,捞,185.8125
2545,保护,185.8125
4342,酒店,185.8125
1447,走到,185.8125
2667,活动,185.8125
2093,年轻,185.8125
4623,拖,185.8125
3626,店,185.8125
3749,有点像,185.8125
1422,明明,185.8125
2358,仔细,185.8125
3400,搬,189.7659574468085
1656,干什么,189.7659574468085
2465,期间,189.7659574468085
2402,内心,189.7659574468085
2020,同样,189.7659574468085
1997,半天,189.7659574468085
1153,异性,189.7659574468085
1379,往外,189.7659574468085
320,普通,189.7659574468085
2409,确定,189.7659574468085
4232,亲,189.7659574468085
1107,连续,189.7659574468085
4060,朋友家,189.7659574468085
1794,一阵,189.7659574468085
1469,我刚,189.7659574468085
3051,全,189.7659574468085
3511,透明,189.7659574468085
3669,一段时间,189.7659574468085
3559,熟,189.7659574468085
56,关,189.7659574468085
3528,老妈,189.7659574468085
5024,噩梦,193.8913043478261
654,皮,193.8913043478261
6440,神,193.8913043478261
1339,错,193.8913043478261
4291,心,193.8913043478261
1479,岸上,193.8913043478261
1018,日本,193.8913043478261
1032,灯,193.8913043478261
2270,醒过来,193.8913043478261
5500,追赶,193.8913043478261
970,还好,193.8913043478261
1082,走出,193.8913043478261
5307,征兆,193.8913043478261
4826,却是,193.8913043478261
3970,不久,193.8913043478261
1815,坐车,193.8913043478261
1835,安慰,193.8913043478261
2370,毛,193.8913043478261
1444,咬住,193.8913043478261
3774,死人,193.8913043478261
710,双手,193.8913043478261
1393,背上,193.8913043478261
82,拿走,193.8913043478261
8986,建筑,198.2
3146,海里,198.2
3744,小鱼,198.2
2974,进屋,198.2
4806,出去玩,198.2
2641,台阶,198.2
1820,听说,198.2
2703,空,198.2
13235,象征,198.2
4892,介绍,198.2
4927,选择,198.2
4087,拜,198.2
63,口,198.2
13,办,198.2
1065,墙壁,198.2
1595,瞬间,198.2
4143,劝,198.2
5970,种,198.2
8479,挤,198.2
1669,最好,198.2
696,班,198.2
2902,短,202.70454545454547
3044,太阳,202.70454545454547
5760,山顶,202.70454545454547
5858,躲避,202.70454545454547
4649,满,202.70454545454547
4681,姑姑,202.70454545454547
955,难道,202.70454545454547
3561,确实,202.70454545454547
8778,玩耍,202.70454545454547
2895,浑身,202.70454545454547
2100,我姐,202.70454545454547
1094,未婚,202.70454545454547
5390,女孩子,202.70454545454547
807,宽,207.41860465116278
7544,姐妹,207.41860465116278
106,很少,207.41860465116278
4619,下楼,207.41860465116278
3643,一面,207.41860465116278
5328,做饭,207.41860465116278
559,半夜,207.41860465116278
3240,围着,207.41860465116278
443,急忙,207.41860465116278
5111,很着急,207.41860465116278
666,搞,207.41860465116278
3553,来看,207.41860465116278
1912,趴在,207.41860465116278
3741,甩,207.41860465116278
1116,靠近,212.35714285714286
2610,前女友,212.35714285714286
1123,同一个,212.35714285714286
901,男性,212.35714285714286
1960,声,212.35714285714286
4695,沙发,212.35714285714286
154,屋顶,212.35714285714286
1097,嫂子,212.35714285714286
4235,有条,212.35714285714286
2132,大哭,212.35714285714286
2698,米,212.35714285714286
672,捡起来,212.35714285714286
7808,情绪,212.35714285714286
3824,病,212.35714285714286
1374,长大,212.35714285714286
4593,饭店,212.35714285714286
2289,脏,212.35714285714286
93,送给,212.35714285714286
1649,古代,212.35714285714286
6076,姥爷,212.35714285714286
2483,屁股,212.35714285714286
2169,狐狸,212.35714285714286
3243,冷,212.35714285714286
4518,说明,212.35714285714286
2659,人群,212.35714285714286
3037,外地,217.53658536585365
1231,碗,217.53658536585365
6880,子弹,217.53658536585365
2349,凤凰,217.53658536585365
4062,铺,217.53658536585365
7834,表妹,217.53658536585365
735,半,217.53658536585365
6894,旁,217.53658536585365
265,呆,217.53658536585365
